Cancer Type,Pathway,F-statistic,p-value,Higher in
Diffuse Glioma,Attenuation Phase R-HSA-3371568,7.587383727943384,0.008651352312182534,Diffuse Glioma
Diffuse Glioma,Glycosaminoglycan Metabolism R-HSA-1630316,11.334685594697303,0.0016365576097162303,Other Types
Diffuse Glioma,Intrinsic Pathway For Apoptosis R-HSA-109606,17.651860178067217,0.00013528507623257366,Diffuse Glioma
Diffuse Glioma,Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444,4.995376643222093,0.030790270089226638,Other Types
Diffuse Glioma,EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025,4.995376081523835,0.030790278985714604,Other Types
Diffuse Glioma,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,5.690780595961293,0.02164128239563306,Diffuse Glioma
Diffuse Glioma,RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243,9.294910234175065,0.003966636173514479,Diffuse Glioma
Diffuse Glioma,PPARA Activates Gene Expression R-HSA-1989781,4.914762973811893,0.03209624694930623,Diffuse Glioma
Diffuse Glioma,Intra-Golgi Traffic R-HSA-6811438,11.524608229543663,0.0015105017391309405,Other Types
Diffuse Glioma,Metabolism Of Lipids R-HSA-556833,4.973777588106787,0.03113443691755459,Diffuse Glioma
Diffuse Glioma,NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508,6.722252925883051,0.013047086449148947,Diffuse Glioma
Diffuse Glioma,SUMOylation Of Intracellular Receptors R-HSA-4090294,9.13008986973151,0.00426970480210613,Diffuse Glioma
Diffuse Glioma,Generic Transcription Pathway R-HSA-212436,4.940334875018903,0.03167558101105197,Diffuse Glioma
Diffuse Glioma,Base Excision Repair R-HSA-73884,4.229778458031751,0.045967493409392456,Diffuse Glioma
Diffuse Glioma,Cyclin D Associated Events In G1 R-HSA-69231,4.764050514343321,0.03470201673570683,Other Types
Diffuse Glioma,Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788,5.437756402341471,0.02457538420207741,Other Types
Diffuse Glioma,Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993,4.269253699436917,0.045011299423432405,Diffuse Glioma
Diffuse Glioma,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",17.48209595497547,0.0001440580326917231,Diffuse Glioma
Diffuse Glioma,SARS-CoV Infections R-HSA-9679506,5.359286177808601,0.025570435854174404,Diffuse Glioma
Diffuse Glioma,Adherens Junctions Interactions R-HSA-418990,11.160324929868455,0.0017620993226773053,Other Types
Diffuse Glioma,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,5.0957467511532295,0.029244143053597953,Diffuse Glioma
Diffuse Glioma,Potential Therapeutics For SARS R-HSA-9679191,15.740011514613055,0.00027789178582350197,Diffuse Glioma
Diffuse Glioma,Transcription Of HIV Genome R-HSA-167172,6.141213619797142,0.01731016143763599,Diffuse Glioma
Diffuse Glioma,MASTL Facilitates Mitotic Progression R-HSA-2465910,4.823785268411633,0.03364272148367768,Other Types
Diffuse Glioma,Iron Uptake And Transport R-HSA-917937,11.020879081944466,0.001869822437839573,Diffuse Glioma
Diffuse Glioma,Basigin Interactions R-HSA-210991,16.002484741102013,0.00025133190449115324,Diffuse Glioma
Diffuse Glioma,SUMOylation Of Transcription Cofactors R-HSA-3899300,6.168295333334814,0.017081329036481165,Diffuse Glioma
Diffuse Glioma,Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830,5.947833793735843,0.019043076213582266,Other Types
Diffuse Glioma,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,13.733390170390333,0.0006100888684474912,Diffuse Glioma
Diffuse Glioma,Late SARS-CoV-2 Infection Events R-HSA-9772573,6.578811196027628,0.013982828527322314,Other Types
Diffuse Glioma,Epigenetic Regulation Of Gene Expression R-HSA-212165,11.539953398060437,0.0015007751326405383,Diffuse Glioma
Diffuse Glioma,Estrogen-dependent Gene Expression R-HSA-9018519,5.746990376885965,0.02104215683662345,Diffuse Glioma
Diffuse Glioma,Beta-catenin Phosphorylation Cascade R-HSA-196299,4.319360681539023,0.04382877393716005,Other Types
Diffuse Glioma,Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262,4.319360954694473,0.04382876758399549,Other Types
Diffuse Glioma,CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747,4.319360681539023,0.04382877393716005,Other Types
Diffuse Glioma,HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497,6.440074012244532,0.014956566948702553,Other Types
Diffuse Glioma,Regulated Proteolysis Of p75NTR R-HSA-193692,6.439785053443737,0.014958669298747668,Other Types
Diffuse Glioma,HIV Elongation Arrest And Recovery R-HSA-167287,6.66259297529572,0.013427867074627429,Diffuse Glioma
Diffuse Glioma,Pausing And Recovery Of Tat-mediated HIV Elongation R-HSA-167238,8.810746781629826,0.004929094902768897,Diffuse Glioma
Diffuse Glioma,NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096,4.095429233548025,0.04939218146741742,Diffuse Glioma
Diffuse Glioma,RHO GTPases Activate IQGAPs R-HSA-5626467,4.289956671489076,0.04451853272749753,Other Types
Diffuse Glioma,Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758,6.469434810924021,0.014744591770789926,Diffuse Glioma
Diffuse Glioma,Regulation Of NF-kappa B Signaling R-HSA-9758274,6.424693429655209,0.015068911594973465,Other Types
Diffuse Glioma,Aggrephagy R-HSA-9646399,9.150503187049248,0.004230870945736448,Other Types
Diffuse Glioma,Regulation Of Gene Expression In Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells R-HSA-210744,5.682884404297755,0.021726907388045526,Diffuse Glioma
Diffuse Glioma,Interleukin-37 Signaling R-HSA-9008059,7.166788172876272,0.010548835599775264,Diffuse Glioma
Diffuse Glioma,FOXO-mediated Transcription R-HSA-9614085,7.229303153983548,0.010240727991972363,Diffuse Glioma
Diffuse Glioma,"WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745",5.381642518021584,0.025282584414089718,Diffuse Glioma
Diffuse Glioma,WNT5A-dependent Internalization Of FZD4 R-HSA-5099900,5.381642425121586,0.02528258560293649,Diffuse Glioma
Diffuse Glioma,Retrograde Neurotrophin Signaling R-HSA-177504,4.306096099841516,0.04413847719226412,Diffuse Glioma
Diffuse Glioma,HDACs Deacetylate Histones R-HSA-3214815,6.648877449028321,0.013517078105691659,Diffuse Glioma
Diffuse Glioma,E2F-enabled Inhibition Of Pre-Replication Complex Formation R-HSA-113507,4.51002871239881,0.039629624201300465,Other Types
Diffuse Glioma,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",5.5382296668691176,0.023361896234197703,Diffuse Glioma
Diffuse Glioma,Nef Mediated CD4 Down-regulation R-HSA-167590,4.8711009667665035,0.032828577478722955,Diffuse Glioma
Diffuse Glioma,Nef Mediated CD8 Down-regulation R-HSA-182218,4.8711009667665035,0.032828577478722955,Diffuse Glioma
Diffuse Glioma,Regulation Of Beta-Cell Development R-HSA-186712,13.081893081416059,0.0007933782907679361,Diffuse Glioma
Diffuse Glioma,RND3 GTPase Cycle R-HSA-9696264,7.938243718314992,0.007346864406263044,Diffuse Glioma
Diffuse Glioma,Regulation Of Gene Expression In Beta Cells R-HSA-210745,16.605710231156078,0.000199916853082027,Diffuse Glioma
Diffuse Glioma,Activation Of HOX Genes During Differentiation R-HSA-5619507,8.50997321264566,0.005649694361724091,Diffuse Glioma
Diffuse Glioma,Chromosome Maintenance R-HSA-73886,5.029520576121196,0.030254591885786223,Diffuse Glioma
Diffuse Glioma,LDL Clearance R-HSA-8964038,5.211754111283287,0.027561116183848596,Diffuse Glioma
Diffuse Glioma,VLDLR Internalisation And Degradation R-HSA-8866427,4.461168032863257,0.040662157012419674,Diffuse Glioma
Diffuse Glioma,SIRT1 Negatively Regulates rRNA Expression R-HSA-427359,4.911466921744343,0.032150907477591965,Diffuse Glioma
Diffuse Glioma,Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,4.256296520108429,0.04532273572541873,Diffuse Glioma
Diffuse Glioma,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,6.021134323038122,0.018365215243862552,Diffuse Glioma
Diffuse Glioma,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,7.399152065561508,0.009451136038205209,Diffuse Glioma
Diffuse Glioma,SARS-CoV-2 Modulates Autophagy R-HSA-9754560,4.638571169564313,0.03704718207312465,Diffuse Glioma
Diffuse Glioma,Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,4.3581574145425135,0.04293649034247204,Diffuse Glioma
Diffuse Glioma,Signaling By NOTCH3 R-HSA-9012852,8.84067608336998,0.00486293175921279,Diffuse Glioma
Cervical Squamous Cell Carcinoma,Adaptive Immune System R-HSA-1280218,10.942013890101014,0.010732192154150118,Other Types
Cervical Squamous Cell Carcinoma,CLEC7A (Dectin-1) Signaling R-HSA-5607764,7.822695616531136,0.023308678671,Other Types
Cervical Squamous Cell Carcinoma,Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084,10.500516084756292,0.011869626621446059,Other Types
Cervical Squamous Cell Carcinoma,FCERI Mediated NF-kB Activation R-HSA-2871837,13.0964175315983,0.006793446296186151,Other Types
Cervical Squamous Cell Carcinoma,CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,6.875004424706124,0.030554320318137117,Other Types
Cervical Squamous Cell Carcinoma,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,10.27315124990572,0.012514650046984878,Other Types
Cervical Squamous Cell Carcinoma,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,7.6606804103970925,0.024379596209151366,Other Types
Cervical Squamous Cell Carcinoma,Switching Of Origins To A Post-Replicative State R-HSA-69052,6.2831885648052594,0.03656244916149548,Other Types
Cervical Squamous Cell Carcinoma,Activation Of NF-kappaB In B Cells R-HSA-1169091,7.967225656994075,0.022403052985619325,Other Types
Cervical Squamous Cell Carcinoma,Downstream TCR Signaling R-HSA-202424,12.118396594228356,0.008305609927416188,Other Types
Cervical Squamous Cell Carcinoma,Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,8.28941505547927,0.02053881109024219,Other Types
Cervical Squamous Cell Carcinoma,Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,12.040265566196432,0.008443876731762012,Other Types
Cervical Squamous Cell Carcinoma,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,6.190852073313252,0.03763102774014198,Other Types
Cervical Squamous Cell Carcinoma,RAF/MAP Kinase Cascade R-HSA-5673001,6.414890756560345,0.03510406039859448,Other Types
Cervical Squamous Cell Carcinoma,Signaling By Hedgehog R-HSA-5358351,8.211994180749992,0.02096832841407729,Other Types
Cervical Squamous Cell Carcinoma,ABC-family Proteins Mediated Transport R-HSA-382556,8.591000348399602,0.01896790514255654,Other Types
Cervical Squamous Cell Carcinoma,Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,6.424670692330495,0.034998733259588626,Other Types
Cervical Squamous Cell Carcinoma,APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,6.424670692330495,0.034998733259588626,Other Types
Cervical Squamous Cell Carcinoma,Antigen processing-Cross Presentation R-HSA-1236975,8.111589302419752,0.021542395779003982,Other Types
Cervical Squamous Cell Carcinoma,NIK To Noncanonical NF-kB Signaling R-HSA-5676590,11.648832875799222,0.00918183607049249,Other Types
Cervical Squamous Cell Carcinoma,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,6.336286741758057,0.03596538758831625,Other Types
Cervical Squamous Cell Carcinoma,PCP/CE Pathway R-HSA-4086400,5.346233827467169,0.049519314325961676,Other Types
Cervical Squamous Cell Carcinoma,SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,6.701549046414141,0.03217632401054025,Other Types
Cervical Squamous Cell Carcinoma,Hh Mutants Are Degraded By ERAD R-HSA-5362768,8.00697779456909,0.022161793619111192,Other Types
Cervical Squamous Cell Carcinoma,Hh Mutants Abrogate Ligand Secretion R-HSA-5387390,8.00697779456909,0.022161793619111192,Other Types
Cervical Squamous Cell Carcinoma,Hedgehog Ligand Biogenesis R-HSA-5358346,8.00697779456909,0.022161793619111192,Other Types
Cervical Squamous Cell Carcinoma,GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,11.614348381710311,0.009250667143858476,Other Types
Cervical Squamous Cell Carcinoma,Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,13.243376287666523,0.006597120426658529,Other Types
Cervical Squamous Cell Carcinoma,ABC Transporter Disorders R-HSA-5619084,8.043531053408962,0.021942838063646705,Other Types
Cervical Squamous Cell Carcinoma,Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,8.043531053408962,0.021942838063646705,Other Types
Cervical Squamous Cell Carcinoma,Vpu Mediated Degradation Of CD4 R-HSA-180534,11.328975874379811,0.00984591473465774,Other Types
Cervical Squamous Cell Carcinoma,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,13.429114531989672,0.006359065038528067,Other Types
Cervical Squamous Cell Carcinoma,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,6.942883996848154,0.02994784308734595,Other Types
Cervical Squamous Cell Carcinoma,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,11.28070603856546,0.009951311552298742,Other Types
Cervical Squamous Cell Carcinoma,Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,14.02780724036466,0.005661628937398461,Other Types
Cervical Squamous Cell Carcinoma,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,11.428057478911889,0.009633931168944907,Other Types
Cervical Squamous Cell Carcinoma,ER-Phagosome Pathway R-HSA-1236974,8.449734872276952,0.01968412148634853,Other Types
Cervical Squamous Cell Carcinoma,Transcriptional Regulation By RUNX3 R-HSA-8878159,8.083583582249927,0.02170604936423693,Other Types
Cervical Squamous Cell Carcinoma,UCH Proteinases R-HSA-5689603,29.709578136640992,0.0006082370631245278,Other Types
Cervical Squamous Cell Carcinoma,Cellular Response To Hypoxia R-HSA-1234174,24.96363169513527,0.0010576226224513542,Other Types
Cervical Squamous Cell Carcinoma,Transcriptional Regulation By RUNX2 R-HSA-8878166,6.589487054359454,0.033282543221229824,Other Types
Cervical Squamous Cell Carcinoma,Vif-mediated Degradation Of APOBEC3G R-HSA-180585,8.297253469608847,0.02049594667198161,Other Types
Cervical Squamous Cell Carcinoma,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,6.31358102708228,0.03621917503749253,Other Types
Cervical Squamous Cell Carcinoma,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,7.790481411584609,0.02351680446082099,Other Types
Cervical Squamous Cell Carcinoma,Intracellular Signaling By Second Messengers R-HSA-9006925,13.384187036782716,0.00641564511245583,Other Types
Cervical Squamous Cell Carcinoma,PIP3 Activates AKT Signaling R-HSA-1257604,13.357504266562724,0.006449547693519142,Other Types
Cervical Squamous Cell Carcinoma,PTEN Regulation R-HSA-6807070,13.219681130060904,0.006628289053843248,Other Types
Cervical Squamous Cell Carcinoma,KEAP1-NFE2L2 Pathway R-HSA-9755511,11.358837318665193,0.009781414669242683,Other Types
Cervical Squamous Cell Carcinoma,Neutrophil Degranulation R-HSA-6798695,5.864884895479207,0.04173582110893746,Other Types
Cervical Squamous Cell Carcinoma,Influenza Infection R-HSA-168255,7.430782103555669,0.026008367705394816,Other Types
Cervical Squamous Cell Carcinoma,Late Endosomal Microautophagy R-HSA-9615710,6.947902708564724,0.029903610856530188,Other Types
Cervical Squamous Cell Carcinoma,Viral Messenger RNA Synthesis R-HSA-168325,7.024059929229614,0.029242446032254055,Other Types
Cervical Squamous Cell Carcinoma,Neddylation R-HSA-8951664,5.782860593070596,0.04285733876152771,Other Types
Cervical Squamous Cell Carcinoma,Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,6.626869464807509,0.03290823728258317,Other Types
Cervical Squamous Cell Carcinoma,Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407,5.549696906809847,0.04626200271158616,Other Types
Cervical Squamous Cell Carcinoma,Diseases Of Mitotic Cell Cycle R-HSA-9675126,5.807799199905009,0.04251233878770623,Other Types
Cervical Squamous Cell Carcinoma,Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,5.807799199905009,0.04251233878770623,Other Types
Cervical Squamous Cell Carcinoma,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,6.839818866894801,0.030874815864984174,Other Types
Cervical Squamous Cell Carcinoma,PRC2 Methylates Histones And DNA R-HSA-212300,42.76652862783405,0.00018042928094219466,Cervical Squamous Cell Carcinoma
Cervical Squamous Cell Carcinoma,Transcriptional Regulation By Small RNAs R-HSA-5578749,5.384616881610077,0.04888296001008247,Other Types
Cervical Squamous Cell Carcinoma,Influenza Viral RNA Transcription And Replication R-HSA-168273,5.969295378888944,0.04036165174526484,Other Types
Cervical Squamous Cell Carcinoma,Transport Of SLBP Independent Mature mRNA R-HSA-159227,6.261940112443569,0.036804900882880805,Other Types
Cervical Squamous Cell Carcinoma,Transport Of SLBP Dependant Mature mRNA R-HSA-159230,6.261940112443569,0.036804900882880805,Other Types
Cervical Squamous Cell Carcinoma,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,6.634654218938195,0.0328309620782966,Other Types
Cervical Squamous Cell Carcinoma,Signaling By ERBB2 R-HSA-1227986,16.324520058126843,0.003733870266677518,Other Types
Cervical Squamous Cell Carcinoma,Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136,10.315609242243841,0.012390909756599164,Other Types
Cervical Squamous Cell Carcinoma,Interleukin-12 Signaling R-HSA-9020591,68.22561856196907,3.466677160222898e-05,Other Types
Cervical Squamous Cell Carcinoma,Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271,5.649936622807095,0.044757574042532285,Other Types
Cervical Squamous Cell Carcinoma,RAF-independent MAPK1/3 Activation R-HSA-112409,5.369477686101058,0.04913270031905556,Other Types
Cervical Squamous Cell Carcinoma,Protein Ubiquitination R-HSA-8852135,13.102865923751871,0.006784679075500707,Other Types
Cervical Squamous Cell Carcinoma,PI3K/AKT Signaling In Cancer R-HSA-2219528,5.927293906477203,0.04090741935118974,Other Types
Cervical Squamous Cell Carcinoma,FGFR2 Mutant Receptor Activation R-HSA-1839126,12.10209129896776,0.0083342288064487,Other Types
